Fecha de creacion;Estado;Ubicacion;Origen;Modelo;Precio de la publicacion;Precio de la reserva;Gastos administrativo;Seguro base;Seguro Contra Terceros;Seguro Premium;Precio final;Pago seña;Pendiente Por Cobrar;Check-in;Check-out;Dias de Alquiler;Pago de garantia;Monto de la garantia;Provincia;Marca
2025-02-17 17:29:55.141824;CANCELADA;Fray Justo Santa María de Oro 4624, Caseros, Buenos Aires Province, Argentina;APP;Kangoo;70000;210000;24150;16500;0;0;250650;0;0;17/2/25 17:29;20/2/25 17:29;3;NO;500000;Buenos Aires;Ford
2025-02-17 17:32:30.667825;CANCELADA;Charcas 4040, Buenos Aires, Argentina;APP;Kangoo;70000;280000;32200;22000;0;0;334200;0;0;1/4/25 17:31;5/4/25 17:31;4;NO;500000;Buenos Aires;Ford
2025-02-18 00:42:04.265947;CANCELADA;Perico, Jujuy Province, Argentina;APP;Cronos  1.3;55000;165000;18975;16500;0;34500;254975;0;0;28/2/25 0:40;3/3/25 0:40;3;NO;500000;Jujuy;Fiat
2025-02-18 05:16:21.000852;CANCELADA;Alberti 1077, Buenos Aires, Argentina;APP;RENEGADE 1.8 4X2 SPORT;80000;240000;27600;16500;0;0;284100;0;0;18/2/25 5:15;21/2/25 5:15;3;NO;500000;Buenos Aires;Jeep
2025-02-18 09:46:50.297676;CANCELADA;San Miguel de Tucumán;WEB;C3 1.5I FEEL;50000;250000;28750;27500;0;0;306250;0;0;27/2/25 18:00;4/3/25 10:30;5;NO;500000;Tucumán;Citroen
2025-02-18 10:18:28.798727;FACTURADA;Carril Godoy Cruz (Guaymallén, Mendoza), Mendoza Province, Argentina;;Argo 1.8 HGT;59000;177000;20355;16500;0;0;213855;0;0;1/5/25 10:15;4/5/25 10:15;3;NO;500000;Mendoza;Fiat
2025-02-18 10:53:04.551862;CANCELADA;Recoleta, Buenos Aires, Argentina;APP;A4 2.0 T L/06 QUATTRO;90000;270000;31050;16500;0;0;317550;0;0;18/2/25 10:52;21/2/25 10:52;3;NO;500000;Buenos Aires;Audi
2025-02-18 12:27:21.228322;COMPLETADA;Avenida Nicolás Avellaneda 521, San Miguel de Tucumán, Tucumán Province, Argentina;;208;55000;550000;63250;55000;0;70000;748250;150000;0;1/3/25 8:00;11/3/25 11:00;10;SI;500000;Tucumán;Peugeot
2025-02-18 13:03:31.739835;CANCELADA;Brasilia 460, San Carlos de Bariloche, Río Negro Province, Argentina;WEB;Onix;55000;165000;18975;16500;0;0;200475;0;0;18/2/25 13:30;20/2/25 20:00;3;NO;500000;Río Negro;Chevrolet
2025-02-18 14:56:08.874669;COMPLETADA;Ciudad de Mendoza, Capital Department, Mendoza Province, Argentina;;208;52500;262500;30188;27500;0;0;384225;0;0;23/2/25 9:30;28/2/25 19:30;5;SI;500000;Mendoza;Peugeot
2025-02-18 20:35:58.020982;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;WEB;mobi;50000;200000;23000;22000;0;0;245000;0;0;4/3/25 9:00;7/3/25 20:00;4;NO;500000;Buenos Aires;Fiat
2025-02-19 10:05:45.216563;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;Palio;50000;100000;11500;11000;0;0;122500;0;0;17/2/25 18:00;19/2/25 18:00;2;SI;500000;Buenos Aires;Fiat
2025-02-19 12:30:51.211662;COMPLETADA;Avenida Patricias Argentinas 111, CABA, Buenos Aires, Argentina;;Cronos  1.3;60000;180000;20700;16500;0;34500;268425;90000;0;28/2/25 15:00;3/3/25 15:00;3;SI;500000;Buenos Aires;Fiat
2025-02-19 13:52:42.119548;COMPLETADA;Capital Federal, Argentina;;Gol Trend;60000;480000;55200;44000;0;19400;598400;160800;0;28/2/25 19:00;8/3/25 19:00;8;SI;500000;Buenos Aires;Volkswagen
2025-02-19 14:42:23.572551;CANCELADA;Dina Huapi, Rio Negro, Argentina;;Prisma 1.4 LT;65000;780000;89700;66000;0;96000;1031700;0;0;19/2/25 15:30;3/3/25 15:30;12;SI;500000;Río Negro;Chevrolet
2025-02-19 16:13:08.491580;CANCELADA;Aeropuerto Tte. Benjamín Matienzo, Avenida Santiago Gallo, San Miguel de Tucumán, Tucumán Province, Argentina;WEB;Cronos  1.3;50000;400000;46000;44000;0;0;490000;0;0;9/3/25 8:30;17/3/25 8:00;8;NO;500000;Tucumán;Fiat
2025-02-19 16:16:19.734204;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:16;22/2/25 14:16;3;NO;500000;Buenos Aires;Ford
2025-02-19 16:24:17.028259;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:24;22/2/25 14:24;3;NO;500000;Buenos Aires;Ford
2025-02-19 16:26:11.590770;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:24;22/2/25 14:24;3;NO;500000;Buenos Aires;Ford
2025-02-19 16:27:16.350971;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:24;22/2/25 14:24;3;NO;500000;Buenos Aires;Ford
2025-02-19 18:25:18.868353;CANCELADA;Longchamps, Buenos Aires Province, Argentina;APP;Etios;50000;250000;28750;27500;0;57500;363750;0;0;28/2/25 18:24;5/3/25 18:24;5;NO;500000;Buenos Aires;Toyota
2025-02-19 18:46:52.722876;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:24;22/2/25 14:24;3;NO;500000;Buenos Aires;Ford
2025-02-19 18:47:37.015924;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:24;22/2/25 14:24;3;NO;500000;Buenos Aires;Ford
2025-02-19 18:48:04.165746;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;19/2/25 14:24;22/2/25 14:24;3;NO;500000;Buenos Aires;Ford
2025-02-19 20:30:48.833921;CANCELADA;Fray Luis Beltrán 375, Resistencia, Chaco, Argentina;APP;Ranger;80000;240000;27600;16500;0;34500;318600;0;0;21/2/25 14:00;24/2/25 14:00;3;NO;500000;Chaco;Ford
2025-02-19 23:12:31.244494;CANCELADA;CABA, Buenos Aires, Argentina;APP;Duster;60000;960000;110400;88000;128000;0;1286400;0;0;27/2/25 8:00;14/3/25 17:00;16;NO;500000;Buenos Aires;Renault
2025-02-19 23:27:46.150310;CANCELADA;Comodoro Rivadavia;APP;Focus;100000;300000;34500;16500;24000;0;375000;0;0;19/2/25 23:27;22/2/25 23:27;3;NO;500000;Chubut;Ford
2025-02-20 08:48:53.259538;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;20/2/25 6:48;23/2/25 6:48;3;NO;500000;Buenos Aires;Ford
2025-02-20 08:58:47.324122;CANCELADA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;165000;18975;16500;0;0;200475;0;0;20/2/25 8:58;23/2/25 8:58;3;NO;500000;Buenos Aires;Toyota
2025-02-20 09:02:04.042016;CANCELADA;Aeropuerto Tte. Benjamín Matienzo, Avenida Santiago Gallo, San Miguel de Tucumán, Tucumán Province, Argentina;WEB;Logan;61000;244000;28060;22000;0;0;294060;0;0;27/2/25 21:00;3/3/25 21:00;4;NO;500000;Tucumán;Renault
2025-02-20 10:48:37.598062;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;20/2/25 10:48;23/2/25 10:48;3;NO;500000;Buenos Aires;Ford
2025-02-20 10:51:10.014861;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;20/2/25 10:49;23/2/25 10:49;3;NO;500000;Buenos Aires;Ford
2025-02-20 11:01:20.731826;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;APP;Focus;65000;195000;22425;16500;0;0;233925;0;0;20/2/25 11:01;23/2/25 11:01;3;NO;500000;Buenos Aires;Ford
2025-02-21 09:48:50.908470;COMPLETADA;Villa del Parque, Buenos Aires, Argentina;;Cronos  1.3;70000;350000;40250;27500;0;40000;457750;183100;0;28/2/25 12:00;5/3/25 12:00;5;SI;500000;Buenos Aires;Fiat
2025-02-21 10:41:17.571476;CANCELADA;Alberti 1077, Buenos Aires, Argentina;APP;RENEGADE 1.8 4X2 SPORT;80000;320000;36800;22000;0;0;378800;0;0;1/3/25 10:40;5/3/25 10:40;4;NO;500000;Buenos Aires;Jeep
2025-02-21 13:38:12.473516;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;TUCSON 2.0 4X4;110000;330000;37950;16500;0;0;384450;0;0;21/2/25 15:00;24/2/25 12:01;3;NO;500000;Buenos Aires;Hyundai
2025-02-21 16:54:55.959865;CANCELADA;Vidal 1691, Buenos Aires, Argentina;WEB;Logan;65000;325000;37375;27500;0;57500;447375;0;0;24/2/25 19:00;1/3/25 14:00;5;NO;500000;Buenos Aires;Renault
2025-02-21 17:17:55.892979;CANCELADA;Aeropuerto Internacional Teniente Luis Candelaria, RP80, San Carlos de Bariloche, Río Negro Province, Argentina;APP;Sandero;55000;385000;44275;38500;0;0;507775;0;0;1/6/25 17:17;8/6/25 17:17;7;NO;500000;Río Negro;Renault
2025-02-21 18:44:20.934363;CANCELADA;Vicente López 2305, Buenos Aires, Argentina;WEB;Focus;65000;130000;14950;11000;0;0;155950;0;0;21/2/25 22:00;23/2/25 22:00;2;NO;500000;Buenos Aires;Ford
2025-02-22 10:35:16.150055;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;ECO SPORT 1.5  S L/13;73000;1095000;125925;82500;0;0;1300000;100000;0;27/2/25 9:00;14/3/25 9:00;15;SI;500000;Buenos Aires;Ford
2025-02-22 12:15:57.373047;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;WEB;mobi;47250;47250;5434;5500;0;0;58184;0;0;23/2/25 10:30;24/2/25 12:13;1;NO;500000;Mendoza;Fiat
2025-02-22 17:00:28.185164;COMPLETADA;CORNELIO SAAVEDRA 400 - MAR DEL PLATA;;Fit;45000;180000;20700;22000;0;46000;268700;0;0;28/2/25 18:00;4/3/25 18:00;4;SI;500000;;Honda
2025-02-22 17:04:00.568156;CANCELADA;La Rioja 218, Buenos Aires, Argentina;APP;Kangoo;70000;290000;33350;22000;0;0;345350;0;0;1/3/25 17:03;5/3/25 17:03;4;NO;500000;Buenos Aires;Ford
2025-02-23 20:57:14.972476;CANCELADA;Calle 417 1251, Juan María Gutiérrez, Berazategui, Buenos Aires Province, Argentina;WEB;408 1.6 HDI ALLURE;60000;310000;35650;27500;0;0;373150;0;0;27/2/25 20:00;4/3/25 21:00;5;NO;500000;Buenos Aires;Peugeot
2025-02-23 23:40:43.695513;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;WEB;Gol Trend;50000;250000;28750;27500;0;0;306250;0;0;26/2/25 15:30;3/3/25 17:00;5;NO;500000;Mendoza;Volkswagen
2025-02-24 12:43:40.045697;COMPLETADA;Santiago del Estero, Santiago del Estero Province, Argentina;;Etios;65000;260000;29900;22000;0;46000;357900;100000;0;28/2/25 20:00;4/3/25 20:00;4;SI;500000;Santiago del Estero;Toyota
2025-02-24 13:30:32.709059;CANCELADA;Aeropuerto Santiago del Estero / Vcom. Angel de la Paz Aragonés (SDE - SANE), Honduras, Santiago del Estero, Santiago del Estero Province, Argentina;WEB;Palio;55000;165000;18975;16500;0;34500;234975;0;0;24/2/25 13:27;27/2/25 13:27;3;NO;500000;Santiago del Estero;Fiat
2025-02-24 13:59:38.075180;CANCELADA;Benjamín Matienzo 1431, Godoy Cruz, Mendoza, Argentina;APP;408 1.6 HDI ALLURE;50000;150000;17250;16500;24000;0;207750;0;0;25/2/25 13:58;28/2/25 13:58;3;NO;500000;Mendoza;Peugeot
2025-02-24 14:50:38.732593;COMPLETADA;Benjamín Matienzo 1431, Godoy Cruz, Mendoza, Argentina;;408 1.6 HDI ALLURE;50000;250000;28750;27500;0;0;346000;0;0;25/2/25 15:30;2/3/25 17:00;5;SI;500000;Mendoza;Peugeot
2025-02-24 15:24:05.754191;CANCELADA;Aeropuerto Internacional El Plumerillo - Mendoza, Acceso A Aeropuerto Internacional Gabrielli F. J., Las Heras, Mendoza Province, Argentina;WEB;Etios;60000;180000;20700;16500;0;0;217200;0;0;25/2/25 13:00;28/2/25 16:30;3;NO;500000;Mendoza;Toyota
2025-02-24 15:36:14.708865;CANCELADA;Vicente López, Buenos Aires Province, Argentina;WEB;SW4 4X4 SRX 2.8 TDI 6 AT;195000;195000;22425;5500;0;0;222925;0;0;25/2/25 15:32;26/2/25 15:32;1;NO;500000;Buenos Aires;Toyota
2025-02-24 15:55:11.743546;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;APP;208;57750;173250;19924;16500;24000;0;233674;0;0;25/2/25 15:54;28/2/25 15:54;3;NO;500000;Mendoza;Peugeot
2025-02-24 17:06:18.819969;CANCELADA;Aeropuerto Tte. Benjamín Matienzo, Avenida Santiago Gallo, San Miguel de Tucumán, Tucumán Province, Argentina;WEB;Cronos  1.3;50000;50000;5750;5500;0;11500;72750;0;0;25/2/25 8:00;26/2/25 8:00;1;NO;500000;Tucumán;Fiat
2025-02-24 17:06:39.527541;COMPLETADA;Aeropuerto Santiago del Estero / Vcom. Angel de la Paz Aragonés (SDE - SANE), Honduras, Santiago del Estero, Santiago del Estero Province, Argentina;;CLIO MIO 1.2 5 P EXPRESSION PK2;55000;220000;25300;22000;0;0;267300;267300;0;13/3/25 16:00;17/3/25 16:00;4;SI;500000;Santiago del Estero;Renault
2025-02-24 20:03:36.847490;CANCELADA;Avenida Rivadavia 5627, Buenos Aires, Argentina;WEB;Polo;70000;280000;32200;22000;0;0;334200;0;0;1/3/25 10:00;4/3/25 19:56;4;NO;500000;Buenos Aires;Volkswagen
2025-02-24 20:47:30.082672;CANCELADA;San Pedro de Jujuy, Jujuy Province, Argentina;APP;Cruze;50000;210000;24150;22000;0;46000;342150;0;0;28/2/25 19:58;4/3/25 19:58;4;NO;500000;Jujuy;Chevrolet
2025-02-25 09:26:25.754936;CANCELADA;Tucumán 600, Guaymallén, Mendoza Province, Argentina;WEB;Polo;60000;180000;20700;16500;0;0;217200;0;0;1/3/25 20:00;4/3/25 23:00;3;NO;500000;Mendoza;Volkswagen
2025-02-25 10:23:40.788774;COMPLETADA;Avenida Juan Bautista Justo 8324, Buenos Aires, Argentina;;208;75000;300000;34500;22000;0;32000;388500;194250;0;1/3/25 9:00;5/3/25 9:00;4;SI;500000;Buenos Aires;Peugeot
2025-02-25 11:49:11.044021;CANCELADA;Avenida Rivadavia 5627, Buenos Aires, Argentina;;Polo;70000;350000;40250;27500;0;0;417750;0;0;28/2/25 8:00;5/3/25 8:00;5;NO;500000;Buenos Aires;Volkswagen
2025-02-25 12:19:37.459760;CANCELADA;Ciudad de Mendoza, Capital Department, Mendoza Province, Argentina;;208;52500;157500;18112;16500;0;0;200475;0;0;1/3/25 20:00;4/3/25 23:00;3;SI;500000;Mendoza;Peugeot
2025-02-25 16:14:00.608848;CANCELADA;Avenida General Roca 3440, San Miguel de Tucumán, Tucumán Province, Argentina;;Polo;65000;195000;22425;16500;0;34500;268425;0;0;28/2/25 16:00;3/3/25 16:00;3;NO;500000;Tucumán;Volkswagen
2025-02-25 20:11:45.483993;CANCELADA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;165000;18975;16500;0;34500;234975;0;0;25/2/25 20:09;28/2/25 20:09;3;NO;500000;Buenos Aires;Toyota
2025-02-25 20:47:10.506491;CANCELADA;CABA, Buenos Aires, Argentina;APP;Cronos  1.3;65000;325000;37375;27500;0;0;389875;0;0;28/2/25 20:47;5/3/25 20:47;5;NO;500000;Buenos Aires;Fiat
2025-02-25 22:17:53.581925;CANCELADA POR PAGO DE SEÑA;Córdoba, Capital Department, Córdoba Province, Argentina;WEB;Cronos  1.3;50000;300000;34500;33000;0;0;367500;0;0;28/2/25 16:00;6/3/25 17:00;6;NO;500000;Córdoba;Fiat
2025-02-26 00:41:28.704283;CANCELADA;Aeropuerto Tte. Benjamín Matienzo, Avenida Santiago Gallo, San Miguel de Tucumán, Tucumán Province, Argentina;APP;Cronos  1.3;50000;150000;17250;16500;0;34500;218250;0;0;28/2/25 0:36;3/3/25 0:36;3;NO;500000;Tucumán;Fiat
2025-02-26 09:33:46.517413;CANCELADA;Arenales 2540, Buenos Aires, Argentina;WEB;208;70000;70000;8050;5500;0;0;83550;0;0;28/2/25 15:00;1/3/25 15:00;1;NO;500000;Buenos Aires;Peugeot
2025-02-26 11:55:31.679422;COMPLETADA;Amenábar 3807, Buenos Aires, Argentina;;Cronos  1.3;67500;337500;38812;27500;0;0;406600;0;0;28/2/25 20:30;5/3/25 20:30;5;SI;500000;Buenos Aires;Fiat
2025-02-26 12:59:09.159154;CANCELADA POR PAGO DE SEÑA;Salta;WEB;Sandero;45000;90000;10350;11000;0;0;111350;0;0;2/3/25 12:57;4/3/25 12:57;2;NO;500000;Salta;Renault
2025-02-26 16:32:39.274893;CANCELADA;Jujuy, Jujuy Province, Argentina;APP;208;80000;330000;37950;22000;0;46000;475950;0;0;28/2/25 16:32;4/3/25 16:32;4;NO;500000;Jujuy;Peugeot
2025-02-26 17:02:34.086228;CANCELADA;CABA, Buenos Aires, Argentina;APP;Cronos  1.3;65000;325000;37375;27500;0;0;389875;0;0;28/2/25 13:01;5/3/25 14:01;5;NO;500000;Buenos Aires;Fiat
2025-02-26 17:32:58.513235;CANCELADA POR PAGO DE SEÑA;Av. Patria 500, Córdoba, Córdoba Province, Argentina;WEB;2008 1.6 SPORT THP;65000;325000;37375;27500;0;57500;447375;0;0;28/2/25 19:00;5/3/25 12:30;5;NO;500000;Córdoba;Peugeot
2025-02-26 19:23:28.782770;CANCELADA POR PAGO DE SEÑA;Celedonio Gutiérrez 1287, San Miguel de Tucumán, Tucumán Province, Argentina;WEB;Kangoo;62000;558000;64170;49500;0;0;671670;0;0;28/2/25 17:30;9/3/25 19:12;9;NO;500000;Tucumán;Ford
2025-02-26 19:28:10.958607;CANCELADA POR PAGO DE SEÑA;Ohiggins 1940, Formosa, Formosa Province, Argentina;WEB;SONIC 1.6 4 PTAS LT;45000;90000;10350;11000;0;0;111350;0;0;1/3/25 15:00;3/3/25 19:00;2;NO;500000;Formosa;Chevrolet
2025-02-26 19:35:26.117127;CANCELADA;San Miguel de Tucumán;APP;C3 1.5I FEEL;50000;200000;23000;22000;32000;0;297000;0;0;7/3/25 11:00;11/3/25 11:00;4;NO;500000;Tucumán;Citroen
2025-02-26 21:54:46.615467;CANCELADA;Recoleta, Buenos Aires, Argentina;APP;Etios;55000;110000;12650;11000;0;0;133650;0;0;1/3/25 9:00;3/3/25 9:00;2;NO;500000;Buenos Aires;Toyota
2025-02-26 22:24:17.483254;CANCELADA;Ohiggins 1940, Formosa, Formosa Province, Argentina;APP;SONIC 1.6 4 PTAS LT;45000;45000;5175;5500;0;0;55675;0;0;1/3/25 22:23;2/3/25 22:23;1;NO;500000;Formosa;Chevrolet
2025-02-27 08:21:59.966978;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;APP;208;57750;404250;46489;38500;56000;0;565239;0;0;3/3/25 8:21;10/3/25 8:21;7;NO;500000;Mendoza;Peugeot
2025-02-27 10:31:47.367988;COMPLETADA;Avenida Cabildo 759, Buenos Aires, Argentina;APP;Fiesta;60000;240000;27600;22000;0;0;289600;0;0;1/3/25 15:30;5/3/25 10:00;4;SI;500000;Buenos Aires;Ford
2025-02-27 12:04:39.745573;COMPLETADA;Av. Patria 500, Córdoba, Córdoba Province, Argentina;;2008 1.6 SPORT THP;65000;390000;44850;33000;0;0;400950;2000;0;28/2/25 16:00;6/3/25 17:00;6;SI;500000;Córdoba;Peugeot
2025-02-27 12:18:44.661420;CANCELADA;Pedro Monti 1756, Ingeniero Adolfo Sourdeaux, Buenos Aires Province, Argentina;APP;Cronos  1.3;60000;140000;16100;11000;0;0;167100;0;0;1/3/25 9:00;3/3/25 12:00;2;NO;500000;Buenos Aires;Fiat
2025-02-27 12:43:11.767509;CANCELADA;Bolívar 355, Buenos Aires, Argentina;APP;Logan;60000;120000;13800;11000;0;0;144800;0;0;1/3/25 9:00;3/3/25 12:43;2;NO;500000;Buenos Aires;Renault
2025-02-27 12:52:00.627598;CANCELADA POR PAGO DE SEÑA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;220000;25300;22000;0;0;267300;0;0;28/2/25 10:00;4/3/25 13:00;4;NO;500000;Buenos Aires;Toyota
2025-02-27 13:07:55.915752;CANCELADA;Aeropuerto Tte. Benjamín Matienzo, Avenida Santiago Gallo, San Miguel de Tucumán, Tucumán Province, Argentina;APP;Cronos  1.3;50000;250000;28750;27500;0;0;306250;0;0;28/2/25 13:06;5/3/25 13:06;5;NO;500000;Tucumán;Fiat
2025-02-27 13:37:14.311378;CANCELADA;Entre Ríos 70, Córdoba, Córdoba Province, Argentina;WEB;Frontier;152869;458607;52740;16500;0;0;527847;0;0;27/2/25 13:31;2/3/25 13:31;3;NO;500000;Córdoba;Nissan
2025-02-27 13:57:17.453216;CANCELADA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;165000;18975;16500;0;0;200475;0;0;27/2/25 13:57;2/3/25 13:57;3;NO;500000;Buenos Aires;Toyota
2025-02-27 14:22:39.072825;CANCELADA;Buenos Aires;APP;208;60000;130000;14950;11000;0;0;155950;0;0;1/3/25 9:00;3/3/25 14:22;2;NO;500000;Buenos Aires;Peugeot
2025-02-27 15:58:31.460650;CANCELADA POR PAGO DE SEÑA;Tiburcio Benegas 714, Guaymallén, Mendoza Province, Argentina;WEB;Cronos  1.3;49000;245000;28175;27500;0;0;300675;0;0;28/2/25 19:00;5/3/25 19:00;5;NO;500000;Mendoza;Fiat
2025-02-27 18:33:15.900753;CANCELADA;San Miguel de Tucumán;APP;C3 1.5I FEEL;50000;150000;17250;16500;24000;0;207750;0;0;28/2/25 18:32;3/3/25 18:32;3;NO;500000;Tucumán;Citroen
2025-02-27 19:07:10.407232;CANCELADA POR PAGO DE SEÑA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;165000;18975;16500;0;0;200475;0;0;1/3/25 8:00;3/3/25 22:00;3;NO;500000;Buenos Aires;Toyota
2025-02-27 23:12:51.724715;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;APP;mobi;47250;47250;5434;5500;0;0;58184;0;0;28/2/25 19:00;1/3/25 19:00;1;NO;500000;Mendoza;Fiat
2025-02-28 06:27:07.804566;CANCELADA;Costa Rica 3966, Buenos Aires, Argentina;APP;Ranger;100000;220000;25300;11000;0;0;256300;0;0;1/3/25 8:30;3/3/25 5:30;2;NO;500000;Buenos Aires;Ford
2025-02-28 08:12:29.637319;CANCELADA;Recoleta, Buenos Aires, Argentina;APP;Etios;55000;165000;18975;16500;0;0;200475;0;0;28/2/25 6:12;3/3/25 6:12;3;NO;500000;Buenos Aires;Toyota
2025-02-28 09:57:33.696708;CANCELADA;Buenos Aires;APP;208;60000;125000;14375;11000;0;23000;173375;0;0;28/2/25 18:00;2/3/25 18:00;2;NO;500000;Buenos Aires;Peugeot
2025-02-28 11:00:26.191207;CANCELADA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;165000;18975;16500;0;0;200475;0;0;28/2/25 10:57;3/3/25 10:57;3;NO;500000;Buenos Aires;Toyota
2025-02-28 11:16:06.469348;CANCELADA;CABA, Buenos Aires, Argentina;APP;Cronos  1.3;65000;195000;22425;16500;0;0;233925;0;0;1/3/25 17:00;4/3/25 17:00;3;NO;500000;Buenos Aires;Fiat
2025-02-28 11:59:14.644452;CANCELADA POR PAGO DE SEÑA;Celedonio Gutiérrez 1287, San Miguel de Tucumán, Tucumán Province, Argentina;WEB;Kangoo;62000;558000;64170;49500;0;103500;775170;0;0;28/2/25 16:30;9/3/25 19:30;9;NO;500000;Tucumán;Ford
2025-02-28 19:20:25.395284;CANCELADA;Aeropuerto Internacional Doctor Fernando Piragine Niveyro, Calle 27, Corrientes, Corrientes Province, Argentina;APP;Etios;63250;253000;29095;22000;0;46000;350095;0;0;1/3/25 15:00;5/3/25 15:00;4;NO;500000;Corrientes;Toyota
2025-02-28 20:29:39.360069;CANCELADA POR PAGO DE SEÑA;Aeropuerto Tte. Benjamín Matienzo, Avenida Santiago Gallo, San Miguel de Tucumán, Tucumán Province, Argentina;WEB;Cronos  1.3;50000;350000;40250;38500;0;80500;509250;0;0;14/3/25 17:00;21/3/25 20:18;7;NO;500000;Tucumán;Fiat
2025-02-28 21:47:00.675825;CANCELADA;Mendoza, Capital Department, Mendoza Province, Argentina;APP;Gol Trend;50000;50000;5750;5500;0;0;61250;0;0;1/3/25 21:46;2/3/25 21:46;1;NO;500000;Mendoza;Volkswagen
2025-02-28 23:34:15.676230;CANCELADA;Avenida Soldati 380, San Miguel de Tucumán, Tucumán Province, Argentina;APP;Gol Trend;68000;136000;15640;11000;0;23000;185640;0;0;1/3/25 23:32;3/3/25 23:32;2;NO;500000;Tucumán;Volkswagen
2025-03-01 08:23:43.511370;CANCELADA;Recoleta, Buenos Aires, Argentina;APP;Etios;55000;165000;18975;16500;0;34500;234975;0;0;1/3/25 16:30;4/3/25 16:30;3;NO;500000;Buenos Aires;Toyota
2025-03-01 10:56:05.234191;CANCELADA;Aeropuerto Córdoba / Ing. Aer. Ambrosio Taravella (CBA - SACO - COR), Avenida La Voz del Interior, Córdoba, Córdoba Province, Argentina;WEB;Cronos  1.3;59800;239200;27508;22000;0;46000;334708;25000;309708;1/3/25 15:00;5/3/25 15:00;4;NO;500000;Córdoba;Fiat
2025-03-01 11:47:53.305475;CANCELADA POR PAGO DE SEÑA;Recoleta, Buenos Aires, Argentina;WEB;Etios;55000;55000;6325;5500;0;0;66825;0;0;1/3/25 13:00;2/3/25 13:00;1;NO;500000;Buenos Aires;Toyota
2025-03-01 12:31:09.313562;COMPLETADA;Costa Rica 3966, Buenos Aires, Argentina;;mobi;50000;1500000;172500;165000;0;0;1300000;0;0;1/3/25 14:45;31/3/25 14:45;30;SI;500000;Buenos Aires;Fiat
2025-03-01 12:56:59.771380;COMPLETADA;Av. Bartolomé Mitre 40, San Rafael, Mendoza Province, Argentina;;Kwid;50000;150000;17250;16500;0;34500;228250;0;0;1/3/25 15:00;4/3/25 15:00;3;SI;500000;Mendoza;Renault
2025-03-01 13:23:49.585207;CANCELADA;San Miguel de Tucumán;WEB;C3 1.5I FEEL;50000;150000;17250;16500;0;0;183750;0;0;1/3/25 13:19;4/3/25 13:19;3;NO;500000;Tucumán;Citroen
2025-03-01 13:29:53.299112;CANCELADA;CABA, Buenos Aires, Argentina;WEB;Cronos  1.3;65000;195000;22425;16500;0;0;233925;0;0;1/3/25 12:40;4/3/25 12:40;3;NO;500000;Buenos Aires;Fiat
2025-03-01 14:01:36.086900;CANCELADA;Monteros;WEB;TORO 1.8MPI FREEDOM  4X2 AT;75000;160000;18400;11000;0;0;189400;0;0;1/3/25 18:00;3/3/25 13:58;2;NO;500000;Tucumán;Fiat
2025-03-01 14:02:18.109297;COMPLETADA;Celedonio Gutiérrez 1287, San Miguel de Tucumán, Tucumán Province, Argentina;;Cruze;85000;425000;48875;27500;0;45500;558875;447100;0;1/3/25 16:00;6/3/25 19:00;5;SI;700000;Tucumán;Chevrolet
